city,keep_frac,seed,station,MAE,RMSE,R2,strategy,draw
beijing,0.75,777,Wanshouxigong,13.946768760681152,27.556223598025458,0.9282148480415344,inverse,
beijing,0.75,777,__aggregate__,13.133984565734863,23.92477453239176,0.9332383275032043,inverse,
beijing,0.25,1001,Aotizhongxin,12.189722061157228,21.12760015433012,0.9485087394714355,random_matched,0.0
beijing,0.25,1001,Changping,11.55580997467041,20.568518039133785,0.9350288510322572,random_matched,0.0
beijing,0.25,1001,Dingling,10.630227088928224,19.533147564070816,0.9352023601531982,random_matched,0.0
beijing,0.25,1001,Dongsi,16.1110782623291,27.479128043432233,0.9266520738601683,random_matched,0.0
beijing,0.25,1001,Guanyuan,14.31304931640625,24.6668747901728,0.9320647120475768,random_matched,0.0
beijing,0.25,1001,Gucheng,12.313970565795898,22.88685175812605,0.9476112127304076,random_matched,0.0
beijing,0.25,1001,Huairou,10.042028427124023,19.77504870460579,0.9330829381942748,random_matched,0.0
beijing,0.25,1001,Nongzhanguan,13.63881778717041,22.95332044462399,0.945810616016388,random_matched,0.0
beijing,0.25,1001,Shunyi,12.103107452392578,21.030002052499302,0.9470338225364684,random_matched,0.0
beijing,0.25,1001,Tiantan,12.250236511230469,21.180714108511175,0.9491919875144958,random_matched,0.0
beijing,0.25,1001,Wanliu,12.208704948425291,21.986609805565465,0.941391110420227,random_matched,0.0
beijing,0.25,1001,Wanshouxigong,14.60348415374756,27.636030523674503,0.9277984499931335,random_matched,0.0
beijing,0.25,1001,__aggregate__,12.663352012634276,22.71985414699966,0.9397936463356018,random_matched,0.0
beijing,0.25,1002,Aotizhongxin,13.435546875,23.54173565969794,0.9360692501068116,random_matched,1.0
beijing,0.25,1002,Changping,12.045659065246582,21.250775491364426,0.9306471943855286,random_matched,1.0
beijing,0.25,1002,Dingling,14.793631553649902,29.498230961920623,0.8522230386734009,random_matched,1.0
beijing,0.25,1002,Dongsi,15.250792503356934,27.353503840701674,0.927321195602417,random_matched,1.0
beijing,0.25,1002,Guanyuan,13.052482604980469,23.00053604164749,0.9409332275390624,random_matched,1.0
beijing,0.25,1002,Gucheng,15.306899070739746,27.0231574320555,0.9269638061523438,random_matched,1.0
beijing,0.25,1002,Huairou,10.410466194152832,20.30631290988447,0.929439127445221,random_matched,1.0
beijing,0.25,1002,Nongzhanguan,11.984320640563965,21.613925457483205,0.9519503116607666,random_matched,1.0
beijing,0.25,1002,Shunyi,11.63373565673828,21.201607927488364,0.946165919303894,random_matched,1.0
beijing,0.25,1002,Tiantan,11.982072830200195,20.704906320772213,0.9514490365982056,random_matched,1.0
beijing,0.25,1002,Wanliu,13.706381797790527,23.66557388290069,0.9320982694625854,random_matched,1.0
beijing,0.25,1002,Wanshouxigong,14.182012557983398,27.143920487534473,0.93034690618515,random_matched,1.0
beijing,0.25,1002,__aggregate__,13.148666381835938,24.04510709672487,0.9325650930404664,random_matched,1.0
beijing,0.25,1003,Aotizhongxin,12.080073356628418,21.348109770457064,0.9474283456802368,random_matched,2.0
beijing,0.25,1003,Changping,11.63693141937256,21.102731016331894,0.931610107421875,random_matched,2.0
beijing,0.25,1003,Dingling,14.920954704284668,29.717610141783982,0.8500168323516846,random_matched,2.0
beijing,0.25,1003,Dongsi,15.209188461303713,27.387702398627404,0.9271393418312072,random_matched,2.0
beijing,0.25,1003,Guanyuan,14.80133056640625,27.91017565823328,0.913025438785553,random_matched,2.0
beijing,0.25,1003,Gucheng,12.057032585144045,22.84212812727423,0.9478157758712769,random_matched,2.0
beijing,0.25,1003,Huairou,10.140657424926758,20.26699078618589,0.929712176322937,random_matched,2.0
beijing,0.25,1003,Nongzhanguan,12.26453685760498,21.560114366443894,0.9521892666816713,random_matched,2.0
beijing,0.25,1003,Shunyi,11.708050727844238,21.284110662633257,0.945746123790741,random_matched,2.0
beijing,0.25,1003,Tiantan,11.647290229797363,20.65873853320195,0.9516653418540956,random_matched,2.0
beijing,0.25,1003,Wanliu,11.72382640838623,20.96005373416448,0.9467362761497498,random_matched,2.0
beijing,0.25,1003,Wanshouxigong,14.116596221923828,26.69930647617263,0.932610034942627,random_matched,2.0
beijing,0.25,1003,__aggregate__,12.692205429077148,23.70406613779256,0.9344644546508788,random_matched,2.0
beijing,0.25,1004,Aotizhongxin,12.523773193359377,21.500493953264773,0.9466751217842102,random_matched,3.0
beijing,0.25,1004,Changping,11.374204635620115,19.96159337229715,0.9388065338134766,random_matched,3.0
beijing,0.25,1004,Dingling,10.35988998413086,19.10618234010346,0.9380041360855104,random_matched,3.0
beijing,0.25,1004,Dongsi,15.956488609313965,26.68566802479727,0.930826723575592,random_matched,3.0
beijing,0.25,1004,Guanyuan,14.249457359313965,24.48254021523553,0.93307626247406,random_matched,3.0
beijing,0.25,1004,Gucheng,14.226953506469728,25.46949289560699,0.9351206421852112,random_matched,3.0
beijing,0.25,1004,Huairou,10.104352951049805,19.312689622855487,0.936175525188446,random_matched,3.0
beijing,0.25,1004,Nongzhanguan,14.192757606506348,24.06724664019222,0.940423309803009,random_matched,3.0
beijing,0.25,1004,Shunyi,11.97652816772461,20.93138101467843,0.947529435157776,random_matched,3.0
beijing,0.25,1004,Tiantan,13.016003608703612,23.40781323009144,0.9379456043243408,random_matched,3.0
beijing,0.25,1004,Wanliu,11.129366874694824,19.510836988959895,0.953847110271454,random_matched,3.0
beijing,0.25,1004,Wanshouxigong,13.432510375976562,25.82055715655648,0.9369730353355408,random_matched,3.0
beijing,0.25,1004,__aggregate__,12.711856842041016,22.678243635145115,0.9400139451026917,random_matched,3.0
beijing,0.25,1005,Aotizhongxin,12.87763214111328,21.49665771055141,0.9466941356658936,random_matched,4.0
beijing,0.25,1005,Changping,13.65229034423828,25.49628017445633,0.9001683592796326,random_matched,4.0
beijing,0.25,1005,Dingling,10.08656406402588,18.810775525716803,0.9399064183235168,random_matched,4.0
beijing,0.25,1005,Dongsi,17.95350456237793,30.216138314623155,0.911312997341156,random_matched,4.0
beijing,0.25,1005,Guanyuan,15.089153289794922,26.570542210856484,0.9211742877960204,random_matched,4.0
beijing,0.25,1005,Gucheng,12.381933212280272,22.856989206070125,0.9477478861808776,random_matched,4.0
beijing,0.25,1005,Huairou,9.60930633544922,19.477740763597463,0.9350799322128296,random_matched,4.0
beijing,0.25,1005,Nongzhanguan,13.434066772460938,22.53296128968454,0.9477772116661072,random_matched,4.0
beijing,0.25,1005,Shunyi,12.171722412109377,21.490842066438656,0.9446870684623718,random_matched,4.0
beijing,0.25,1005,Tiantan,12.585570335388184,21.8328199641707,0.9460152983665466,random_matched,4.0
beijing,0.25,1005,Wanliu,11.852466583251951,20.72606850735287,0.9479188323020936,random_matched,4.0
beijing,0.25,1005,Wanshouxigong,14.46090316772461,26.933875599051024,0.9314207434654236,random_matched,4.0
beijing,0.25,1005,__aggregate__,13.012925148010254,23.430945698127378,0.9359659552574158,random_matched,4.0
beijing,0.75,1001,Aotizhongxin,12.865530967712402,22.39707156521284,0.9421350359916688,random_matched,0.0
beijing,0.75,1001,Changping,12.155762672424316,21.209372064700695,0.9309171438217164,random_matched,0.0
beijing,0.75,1001,Dingling,14.814997673034668,28.84245705728904,0.8587204813957214,random_matched,0.0
beijing,0.75,1001,Dongsi,14.904483795166016,26.309078329334582,0.9327653050422668,random_matched,0.0
beijing,0.75,1001,Guanyuan,13.971271514892578,25.647178616684013,0.9265576601028442,random_matched,0.0
beijing,0.75,1001,Gucheng,15.216185569763184,28.11470623255681,0.920944333076477,random_matched,0.0
beijing,0.75,1001,Huairou,9.95718002319336,19.261247791976153,0.9365150928497314,random_matched,0.0
beijing,0.75,1001,Nongzhanguan,13.738142013549805,23.224161865090792,0.9445242285728456,random_matched,0.0
beijing,0.75,1001,Shunyi,12.137710571289062,20.40105396614811,0.9501546025276184,random_matched,0.0
beijing,0.75,1001,Tiantan,13.021492958068848,22.58525852382236,0.9422301650047302,random_matched,0.0
beijing,0.75,1001,Wanliu,13.576584815979004,23.171028147455093,0.9349064826965332,random_matched,0.0
beijing,0.75,1001,Wanshouxigong,13.834196090698242,26.722642260356665,0.932492196559906,random_matched,0.0
beijing,0.75,1001,__aggregate__,13.349462509155272,24.171929288481376,0.931851863861084,random_matched,0.0
beijing,0.75,1002,Aotizhongxin,12.218427658081056,21.409051909463656,0.9471277594566344,random_matched,1.0
beijing,0.75,1002,Changping,11.370805740356444,20.65049841327799,0.9345099329948424,random_matched,1.0
beijing,0.75,1002,Dingling,14.00314235687256,29.068500514611497,0.8564972877502441,random_matched,1.0
beijing,0.75,1002,Dongsi,15.46990203857422,26.664490547399247,0.9309365153312684,random_matched,1.0
beijing,0.75,1002,Guanyuan,13.441488265991213,24.611826514798352,0.9323675632476808,random_matched,1.0
beijing,0.75,1002,Gucheng,15.681683540344238,28.78732292064512,0.917116403579712,random_matched,1.0
beijing,0.75,1002,Huairou,10.076062202453612,19.479887151058364,0.9350656270980836,random_matched,1.0
beijing,0.75,1002,Nongzhanguan,13.762041091918944,23.650584743118007,0.942468285560608,random_matched,1.0
beijing,0.75,1002,Shunyi,11.266694068908691,20.09248103618498,0.9516510367393494,random_matched,1.0
beijing,0.75,1002,Tiantan,12.273942947387695,21.515839176040025,0.9475714564323424,random_matched,1.0
beijing,0.75,1002,Wanliu,12.65613842010498,22.432045276198902,0.9389923214912416,random_matched,1.0
beijing,0.75,1002,Wanshouxigong,13.94541358947754,26.968253227246777,0.9312455654144288,random_matched,1.0
beijing,0.75,1002,__aggregate__,13.013813018798828,23.99853002496976,0.9328261017799376,random_matched,1.0
beijing,0.75,1003,Aotizhongxin,12.760335922241213,22.470784526281285,0.9417535662651062,random_matched,2.0
beijing,0.75,1003,Changping,12.71213722229004,22.19869119721117,0.9243220686912536,random_matched,2.0
beijing,0.75,1003,Dingling,15.224069595336914,29.66776996518328,0.8505194783210754,random_matched,2.0
